Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
1966   24     1941    0.18465
1966   25     1941    0.19210
1966   25     1940    0.19542
1966   26     1940    0.20067
1966   26     1939    0.20182
1966   27     1939    0.20149
1966   27     1938    0.20081
1966   28     1938    0.19818
1966   28     1937    0.19676
1966   29     1937    0.19463
1966   29     1936    0.19107
1966   30     1936    0.18004
1966   30     1935    0.17340
1966   31     1935    0.15721
1966   31     1934    0.15092
1966   32     1934    0.14047
1966   32     1933    0.13636
1966   33     1933    0.12993
1966   33     1932    0.12746
1966   34     1932    0.12438
1966   34     1931    0.12124
1966   35     1931    0.11292
1966   35     1930    0.10807
1966   36     1930    0.09668
1966   36     1929    0.09199
1966   37     1929    0.08368
1966   37     1928    0.07972
1966   38     1928    0.07218
1966   38     1927    0.06857
1966   39     1927    0.06124
1966   39     1926    0.05826
1966   40     1926    0.05324
1966   40     1925    0.04991
1966   41     1925    0.04261
1966   41     1924    0.03824
1966   42     1924    0.02929
1966   42     1923    0.02522
1966   43     1923    0.01817
1966   43     1922    0.01523
1966   44     1922    0.01045
1966   44     1921    0.00860
1966   45     1921    0.00569
1966   45     1920    0.00476
1966   46     1920    0.00339
1966   46     1919    0.00298
1966   47     1919    0.00243
1966   47     1918    0.00223
1966   48     1918    0.00195
1966   48     1917    0.00183
1966   49     1917    0.00158
1966   49     1916    0.00155
1966   50     1916    0.00162
1966   50     1915    0.00144
1966   51     1915    0.00092
1966   51     1914    0.00066
1966   52     1914    0.00027
1966   52     1913    0.00018
1966   53     1913    0.00007
1966   53     1912    0.00004
1966   54     1912    0.00001
1966   54     1911    0.00000
1966   55       .    0.00000
1967   12       .    0.00000
1967   13     1954    0.00002
1967   13     1953    0.00005
1967   14     1953    0.00026
1967   14     1952    0.00049
1967   15     1952    0.00112
1967   15     1951    0.00160
1967   16     1951    0.00325
1967   16     1950    0.00440
1967   17     1950    0.00744
1967   17     1949    0.00941
1967   18     1949    0.01432
1967   18     1948    0.01753
1967   19     1948    0.02630
1967   19     1947    0.03190
1967   20     1947    0.04694
1967   20     1946    0.05558
1967   21     1946    0.07325
1967   21     1945    0.08325
1967   22     1945    0.10469
1967   22     1944    0.11571
1967   23     1944    0.13744
1967   23     1943    0.14819
1967   24     1943    0.16857
1967   24     1942    0.17739
1967   25     1942    0.19121
1967   25     1941    0.19656
1967   26     1941    0.20306
1967   26     1940    0.20519
1967   27     1940    0.20671
1967   27     1939    0.20658
1967   28     1939    0.20458
1967   28     1938    0.20316
1967   29     1938    0.20029
1967   29     1937    0.19657
1967   30     1937    0.18584
1967   30     1936    0.17909
1967   31     1936    0.16229
1967   31     1935    0.15586
1967   32     1935    0.14511
1967   32     1934    0.14087
1967   33     1934    0.13431
1967   33     1933    0.13180
1967   34     1933    0.12871
1967   34     1932    0.12574
1967   35     1932    0.11780
1967   35     1931    0.11315
1967   36     1931    0.10249
1967   36     1930    0.09764
1967   37     1930    0.08820
1967   37     1929    0.08387
1967   38     1929    0.07573
1967   38     1928    0.07173
1967   39     1928    0.06372
1967   39     1927    0.06031
1967   40     1927    0.05433
1967   40     1926    0.05093
1967   41     1926    0.04400
1967   41     1925    0.04008
1967   42     1925    0.03207
1967   42     1924    0.02837
1967   43     1924    0.02169
1967   43     1923    0.01880
1967   44     1923    0.01399
1967   44     1922    0.01187
1967   45     1922    0.00818
1967   45     1921    0.00698
1967   46     1921    0.00519
1967   46     1920    0.00464
1967   47     1920    0.00391
1967   47     1919    0.00368
1967   48     1919    0.00342
1967   48     1918    0.00330
1967   49     1918    0.00297
1967   49     1917    0.00303
1967   50     1917    0.00350
1967   50     1916    0.00317
1967   51     1916    0.00200
1967   51     1915    0.00137
1967   52     1915    0.00051
1967   52     1914    0.00030
1967   53     1914    0.00010
1967   53     1913    0.00005
1967   54     1913    0.00002
1967   54     1912    0.00001
1967   55       .    0.00000
1968   12       .    0.00000
1968   13     1955    0.00002
1968   13     1954    0.00006
1968   14     1954    0.00032
1968   14     1953    0.00061
1968   15     1953    0.00136
1968   15     1952    0.00192
1968   16     1952    0.00389
1968   16     1951    0.00522
1968   17     1951    0.00861
1968   17     1950    0.01081
1968   18     1950    0.01628
1968   18     1949    0.01985
1968   19     1949    0.02956
1968   19     1948    0.03579
1968   20     1948    0.05256
1968   20     1947    0.06212
1968   21     1947    0.08225
1968   21     1946    0.09350
1968   22     1946    0.11668
1968   22     1945    0.12864
1968   23     1945    0.15191
1968   23     1944    0.16265
1968   24     1944    0.18128
1968   24     1943    0.18858
1968   25     1943    0.19769
1968   25     1942    0.20074
1968   26     1942    0.20328
1968   26     1941    0.20345
1968   27     1941    0.20156
1968   27     1940    0.20012
1968   28     1940    0.19595
1968   28     1939    0.19405
1968   29     1939    0.19129
1968   29     1938    0.18780
1968   30     1938    0.17827
1968   30     1937    0.17173
1968   31     1937    0.15510
1968   31     1936    0.14870
1968   32     1936    0.13781
1968   32     1935    0.13364
1968   33     1935    0.12715
1968   33     1934    0.12462
1968   34     1934    0.12152
1968   34     1933    0.11825
1968   35     1933    0.10929
1968   35     1932    0.10446
1968   36     1932    0.09365
1968   36     1931    0.08909
1968   37     1931    0.08096
1968   37     1930    0.07710
1968   38     1930    0.06963
1968   38     1929    0.06611
1968   39     1929    0.05916
1968   39     1928    0.05612
1968   40     1928    0.05063
1968   40     1927    0.04735
1968   41     1927    0.04045
1968   41     1926    0.03641
1968   42     1926    0.02820
1968   42     1925    0.02445
1968   43     1925    0.01784
1968   43     1924    0.01510
1968   44     1924    0.01065
1968   44     1923    0.00885
1968   45     1923    0.00596
1968   45     1922    0.00501
1968   46     1922    0.00361
1968   46     1921    0.00315
1968   47     1921    0.00250
1968   47     1920    0.00225
1968   48     1920    0.00186
1968   48     1919    0.00169
1968   49     1919    0.00138
1968   49     1918    0.00130
1968   50     1918    0.00123
1968   50     1917    0.00107
1968   51     1917    0.00068
1968   51     1916    0.00049
1968   52     1916    0.00021
1968   52     1915    0.00014
1968   53     1915    0.00006
1968   53     1914    0.00003
1968   54     1914    0.00001
1968   54     1913    0.00000
1968   55       .    0.00000
1969   12       .    0.00000
1969   13     1956    0.00002
1969   13     1955    0.00006
1969   14     1955    0.00033
1969   14     1954    0.00062
1969   15     1954    0.00138
1969   15     1953    0.00195
1969   16     1953    0.00392
1969   16     1952    0.00526
1969   17     1952    0.00876
1969   17     1951    0.01099
1969   18     1951    0.01646
1969   18     1950    0.02010
1969   19     1950    0.03014
1969   19     1949    0.03651
1969   20     1949    0.05305
1969   20     1948    0.06272
1969   21     1948    0.08414
1969   21     1947    0.09591
1969   22     1947    0.12031
1969   22     1946    0.13284
1969   23     1946    0.15640
1969   23     1945    0.16742
1969   24     1945    0.18649
1969   24     1944    0.19358
1969   25     1944    0.20147
1969   25     1943    0.20408
1969   26     1943    0.20608
1969   26     1942    0.20585
1969   27     1942    0.20291
1969   27     1941    0.20098
1969   28     1941    0.19620
1969   28     1940    0.19375
1969   29     1940    0.18893
1969   29     1939    0.18511
1969   30     1939    0.17607
1969   30     1938    0.16926
1969   31     1938    0.15171
1969   31     1937    0.14515
1969   32     1937    0.13440
1969   32     1936    0.13030
1969   33     1936    0.12397
1969   33     1935    0.12167
1969   34     1935    0.11918
1969   34     1934    0.11608
1969   35     1934    0.10730
1969   35     1933    0.10260
1969   36     1933    0.09216
1969   36     1932    0.08771
1969   37     1932    0.07951
1969   37     1931    0.07570
1969   38     1931    0.06861
1969   38     1930    0.06507
1969   39     1930    0.05775
1969   39     1929    0.05468
1969   40     1929    0.04928
1969   40     1928    0.04596
1969   41     1928    0.03893
1969   41     1927    0.03487
1969   42     1927    0.02671
1969   42     1926    0.02299
1969   43     1926    0.01652
1969   43     1925    0.01386
1969   44     1925    0.00957
1969   44     1924    0.00792
1969   45     1924    0.00533
1969   45     1923    0.00447
1969   46     1923    0.00321
1969   46     1922    0.00278
1969   47     1922    0.00214
1969   47     1921    0.00190
1969   48     1921    0.00154
1969   48     1920    0.00138
1969   49     1920    0.00109
1969   49     1919    0.00101
1969   50     1919    0.00092
1969   50     1918    0.00079
1969   51     1918    0.00050
1969   51     1917    0.00037
1969   52     1917    0.00017
1969   52     1916    0.00011
1969   53     1916    0.00005
1969   53     1915    0.00003
1969   54     1915    0.00001
1969   54     1914    0.00000
1969   55       .    0.00000
1970   12       .    0.00000
1970   13     1957    0.00002
1970   13     1956    0.00005
1970   14     1956    0.00026
1970   14     1955    0.00051
1970   15     1955    0.00120
1970   15     1954    0.00174
1970   16     1954    0.00368
1970   16     1953    0.00507
1970   17     1953    0.00884
1970   17     1952    0.01133
1970   18     1952    0.01772
1970   18     1951    0.02182
1970   19     1951    0.03249
1970   19     1950    0.03916
1970   20     1950    0.05570
1970   20     1949    0.06518
1970   21     1949    0.08558
1970   21     1948    0.09670
1970   22     1948    0.11984
1970   22     1947    0.13147
1970   23     1947    0.15359
1970   23     1946    0.16427
1970   24     1946    0.18365
1970   24     1945    0.19153
1970   25     1945    0.20244
1970   25     1944    0.20607
1970   26     1944    0.20920
1970   26     1943    0.20939
1970   27     1943    0.20685
1970   27     1942    0.20477
1970   28     1942    0.19890
1970   28     1941    0.19569
1970   29     1941    0.18968
1970   29     1940    0.18463
1970   30     1940    0.17094
1970   30     1939    0.16343
1970   31     1939    0.14657
1970   31     1938    0.13986
1970   32     1938    0.12892
1970   32     1937    0.12484
1970   33     1937    0.11881
1970   33     1936    0.11664
1970   34     1936    0.11429
1970   34     1935    0.11172
1970   35     1935    0.10465
1970   35     1934    0.10041
1970   36     1934    0.09042
1970   36     1933    0.08609
1970   37     1933    0.07804
1970   37     1932    0.07425
1970   38     1932    0.06696
1970   38     1931    0.06344
1970   39     1931    0.05648
1970   39     1930    0.05341
1970   40     1930    0.04774
1970   40     1929    0.04456
1970   41     1929    0.03814
1970   41     1928    0.03424
1970   42     1928    0.02624
1970   42     1927    0.02265
1970   43     1927    0.01640
1970   43     1926    0.01380
1970   44     1926    0.00959
1970   44     1925    0.00795
1970   45     1925    0.00534
1970   45     1924    0.00449
1970   46     1924    0.00324
1970   46     1923    0.00284
1970   47     1923    0.00229
1970   47     1922    0.00209
1970   48     1922    0.00180
1970   48     1921    0.00168
1970   49     1921    0.00143
1970   49     1920    0.00137
1970   50     1920    0.00131
1970   50     1919    0.00115
1970   51     1919    0.00075
1970   51     1918    0.00054
1970   52     1918    0.00023
1970   52     1917    0.00015
1970   53     1917    0.00006
1970   53     1916    0.00003
1970   54     1916    0.00001
1970   54     1915    0.00000
1970   55       .    0.00000
1971   12       .    0.00000
1971   13     1958    0.00002
1971   13     1957    0.00005
1971   14     1957    0.00030
1971   14     1956    0.00057
1971   15     1956    0.00133
1971   15     1955    0.00193
1971   16     1955    0.00408
1971   16     1954    0.00560
1971   17     1954    0.00969
1971   17     1953    0.01239
1971   18     1953    0.01918
1971   18     1952    0.02356
1971   19     1952    0.03528
1971   19     1951    0.04248
1971   20     1951    0.06013
1971   20     1950    0.07029
1971   21     1950    0.09201
1971   21     1949    0.10375
1971   22     1949    0.12754
1971   22     1948    0.13951
1971   23     1948    0.16234
1971   23     1947    0.17293
1971   24     1947    0.19166
1971   24     1946    0.19883
1971   25     1946    0.20734
1971   25     1945    0.20986
1971   26     1945    0.21077
1971   26     1944    0.21003
1971   27     1944    0.20609
1971   27     1943    0.20359
1971   28     1943    0.19745
1971   28     1942    0.19438
1971   29     1942    0.18891
1971   29     1941    0.18407
1971   30     1941    0.17193
1971   30     1940    0.16450
1971   31     1940    0.14600
1971   31     1939    0.13936
1971   32     1939    0.12914
1971   32     1938    0.12481
1971   33     1938    0.11802
1971   33     1937    0.11538
1971   34     1937    0.11195
1971   34     1936    0.10888
1971   35     1936    0.10094
1971   35     1935    0.09637
1971   36     1935    0.08576
1971   36     1934    0.08143
1971   37     1934    0.07384
1971   37     1933    0.07036
1971   38     1933    0.06386
1971   38     1932    0.06072
1971   39     1932    0.05434
1971   39     1931    0.05160
1971   40     1931    0.04677
1971   40     1930    0.04369
1971   41     1930    0.03701
1971   41     1929    0.03304
1971   42     1929    0.02505
1971   42     1928    0.02138
1971   43     1928    0.01502
1971   43     1927    0.01248
1971   44     1927    0.00845
1971   44     1926    0.00694
1971   45     1926    0.00463
1971   45     1925    0.00386
1971   46     1925    0.00275
1971   46     1924    0.00237
1971   47     1924    0.00183
1971   47     1923    0.00163
1971   48     1923    0.00132
1971   48     1922    0.00120
1971   49     1922    0.00096
1971   49     1921    0.00088
1971   50     1921    0.00076
1971   50     1920    0.00066
1971   51     1920    0.00042
1971   51     1919    0.00031
1971   52     1919    0.00015
1971   52     1918    0.00010
1971   53     1918    0.00004
1971   53     1917    0.00003
1971   54     1917    0.00001
1971   54     1916    0.00000
1971   55       .    0.00000
1972   12       .    0.00000
1972   13     1959    0.00002
1972   13     1958    0.00006
1972   14     1958    0.00035
1972   14     1957    0.00066
1972   15     1957    0.00154
1972   15     1956    0.00220
1972   16     1956    0.00451
1972   16     1955    0.00612
1972   17     1955    0.01038
1972   17     1954    0.01313
1972   18     1954    0.01993
1972   18     1953    0.02435
1972   19     1953    0.03624
1972   19     1952    0.04360
1972   20     1952    0.06223
1972   20     1951    0.07283
1972   21     1951    0.09542
1972   21     1950    0.10776
1972   22     1950    0.13269
1972   22     1949    0.14501
1972   23     1949    0.16757
1972   23     1948    0.17763
1972   24     1948    0.19410
1972   24     1947    0.20006
1972   25     1947    0.20670
1972   25     1946    0.20795
1972   26     1946    0.20581
1972   26     1945    0.20394
1972   27     1945    0.19836
1972   27     1944    0.19547
1972   28     1944    0.18939
1972   28     1943    0.18667
1972   29     1943    0.18269
1972   29     1942    0.17852
1972   30     1942    0.16704
1972   30     1941    0.16021
1972   31     1941    0.14433
1972   31     1940    0.13799
1972   32     1940    0.12666
1972   32     1939    0.12245
1972   33     1939    0.11621
1972   33     1938    0.11349
1972   34     1938    0.10966
1972   34     1937    0.10661
1972   35     1937    0.09921
1972   35     1936    0.09472
1972   36     1936    0.08404
1972   36     1935    0.07979
1972   37     1935    0.07232
1972   37     1934    0.06891
1972   38     1934    0.06262
1972   38     1933    0.05955
1972   39     1933    0.05337
1972   39     1932    0.05069
1972   40     1932    0.04583
1972   40     1931    0.04284
1972   41     1931    0.03661
1972   41     1930    0.03276
1972   42     1930    0.02478
1972   42     1929    0.02125
1972   43     1929    0.01520
1972   43     1928    0.01269
1972   44     1928    0.00864
1972   44     1927    0.00712
1972   45     1927    0.00478
1972   45     1926    0.00400
1972   46     1926    0.00286
1972   46     1925    0.00247
1972   47     1925    0.00189
1972   47     1924    0.00168
1972   48     1924    0.00135
1972   48     1923    0.00121
1972   49     1923    0.00096
1972   49     1922    0.00087
1972   50     1922    0.00074
1972   50     1921    0.00063
1972   51     1921    0.00041
1972   51     1920    0.00031
1972   52     1920    0.00014
1972   52     1919    0.00009
1972   53     1919    0.00004
1972   53     1918    0.00003
1972   54     1918    0.00001
1972   54     1917    0.00000
1972   55       .    0.00000
1973   12       .    0.00000
1973   13     1960    0.00002
1973   13     1959    0.00006
1973   14     1959    0.00037
1973   14     1958    0.00072
1973   15     1958    0.00169
1973   15     1957    0.00242
1973   16     1957    0.00500
1973   16     1956    0.00678
1973   17     1956    0.01144
1973   17     1955    0.01444
1973   18     1955    0.02189
1973   18     1954    0.02665
1973   19     1954    0.03925
1973   19     1953    0.04690
1973   20     1953    0.06524
1973   20     1952    0.07564
1973   21     1952    0.09829
1973   21     1951    0.11023
1973   22     1951    0.13378
1973   22     1950    0.14556
1973   23     1950    0.16730
1973   23     1949    0.17728
1973   24     1949    0.19456
1973   24     1948    0.20097
1973   25     1948    0.20850
1973   25     1947    0.21022
1973   26     1947    0.20905
1973   26     1946    0.20743
1973   27     1946    0.20203
1973   27     1945    0.19887
1973   28     1945    0.19157
1973   28     1944    0.18802
1973   29     1944    0.18202
1973   29     1943    0.17653
1973   30     1943    0.16192
1973   30     1942    0.15425
1973   31     1942    0.13732
1973   31     1941    0.13085
1973   32     1941    0.12056
1973   32     1940    0.11645
1973   33     1940    0.10968
1973   33     1939    0.10723
1973   34     1939    0.10415
1973   34     1938    0.10177
1973   35     1938    0.09649
1973   35     1937    0.09252
1973   36     1937    0.08238
1973   36     1936    0.07818
1973   37     1936    0.07045
1973   37     1935    0.06694
1973   38     1935    0.06033
1973   38     1934    0.05712
1973   39     1934    0.05069
1973   39     1933    0.04792
1973   40     1933    0.04294
1973   40     1932    0.04000
1973   41     1932    0.03385
1973   41     1931    0.03013
1973   42     1931    0.02269
1973   42     1930    0.01931
1973   43     1930    0.01343
1973   43     1929    0.01111
1973   44     1929    0.00750
1973   44     1928    0.00612
1973   45     1928    0.00399
1973   45     1927    0.00333
1973   46     1927    0.00237
1973   46     1926    0.00207
1973   47     1926    0.00164
1973   47     1925    0.00149
1973   48     1925    0.00126
1973   48     1924    0.00117
1973   49     1924    0.00100
1973   49     1923    0.00095
1973   50     1923    0.00088
1973   50     1922    0.00077
1973   51     1922    0.00051
1973   51     1921    0.00038
1973   52     1921    0.00017
1973   52     1920    0.00011
1973   53     1920    0.00005
1973   53     1919    0.00003
1973   54     1919    0.00001
1973   54     1918    0.00000
1973   55       .    0.00000
1974   12       .    0.00000
1974   13     1961    0.00002
1974   13     1960    0.00006
1974   14     1960    0.00038
1974   14     1959    0.00075
1974   15     1959    0.00185
1974   15     1958    0.00273
1974   16     1958    0.00587
1974   16     1957    0.00813
1974   17     1957    0.01431
1974   17     1956    0.01831
1974   18     1956    0.02804
1974   18     1955    0.03407
1974   19     1955    0.04891
1974   19     1954    0.05733
1974   20     1954    0.07553
1974   20     1953    0.08540
1974   21     1953    0.10581
1974   21     1952    0.11611
1974   22     1952    0.13591
1974   22     1951    0.14553
1974   23     1951    0.16318
1974   23     1950    0.17199
1974   24     1950    0.18961
1974   24     1949    0.19645
1974   25     1949    0.20580
1974   25     1948    0.20812
1974   26     1948    0.20718
1974   26     1947    0.20595
1974   27     1947    0.20149
1974   27     1946    0.19888
1974   28     1946    0.19289
1974   28     1945    0.18986
1974   29     1945    0.18453
1974   29     1944    0.17962
1974   30     1944    0.16648
1974   30     1943    0.15935
1974   31     1943    0.14340
1974   31     1942    0.13691
1974   32     1942    0.12559
1974   32     1941    0.12083
1974   33     1941    0.11293
1974   33     1940    0.10943
1974   34     1940    0.10314
1974   34     1939    0.09974
1974   35     1939    0.09309
1974   35     1938    0.08844
1974   36     1938    0.07723
1974   36     1937    0.07303
1974   37     1937    0.06608
1974   37     1936    0.06310
1974   38     1936    0.05778
1974   38     1935    0.05531
1974   39     1935    0.05046
1974   39     1934    0.04819
1974   40     1934    0.04385
1974   40     1933    0.04113
1974   41     1933    0.03526
1974   41     1932    0.03162
1974   42     1932    0.02404
1974   42     1931    0.02061
1974   43     1931    0.01472
1974   43     1930    0.01227
1974   44     1930    0.00828
1974   44     1929    0.00681
1974   45     1929    0.00457
1974   45     1928    0.00381
1974   46     1928    0.00270
1974   46     1927    0.00230
1974   47     1927    0.00170
1974   47     1926    0.00147
1974   48     1926    0.00110
1974   48     1925    0.00096
1974   49     1925    0.00071
1974   49     1924    0.00062
1974   50     1924    0.00051
1974   50     1923    0.00043
1974   51     1923    0.00028
1974   51     1922    0.00021
1974   52     1922    0.00010
1974   52     1921    0.00007
1974   53     1921    0.00003
1974   53     1920    0.00002
1974   54     1920    0.00001
1974   54     1919    0.00000
1974   55       .    0.00000
1975   12       .    0.00008
1975   13     1962    0.00018
1975   13     1961    0.00022
1975   14     1961    0.00057
1975   14     1960    0.00089
1975   15     1960    0.00250
1975   15     1959    0.00391
1975   16     1959    0.00793
1975   16     1958    0.01081
1975   17     1958    0.01794
1975   17     1957    0.02239
1975   18     1957    0.03280
1975   18     1956    0.03892
1975   19     1956    0.05335
1975   19     1955    0.06086
1975   20     1955    0.07446
1975   20     1954    0.08260
1975   21     1954    0.10285
1975   21     1953    0.11343
1975   22     1953    0.13551
1975   22     1952    0.14651
1975   23     1952    0.16800
1975   23     1951    0.17665
1975   24     1951    0.18756
1975   24     1950    0.19191
1975   25     1950    0.19725
1975   25     1949    0.19855
1975   26     1949    0.19860
1975   26     1948    0.19696
1975   27     1948    0.19070
1975   27     1947    0.18639
1975   28     1947    0.17387
1975   28     1946    0.17163
1975   29     1946    0.17634
1975   29     1945    0.17245
1975   30     1945    0.15514
1975   30     1944    0.14756
1975   31     1944    0.13234
1975   31     1943    0.12619
1975   32     1943    0.11608
1975   32     1942    0.11121
1975   33     1942    0.10171
1975   33     1941    0.09789
1975   34     1941    0.09174
1975   34     1940    0.08870
1975   35     1940    0.08265
1975   35     1939    0.07948
1975   36     1939    0.07265
1975   36     1938    0.06988
1975   37     1938    0.06560
1975   37     1937    0.06268
1975   38     1937    0.05577
1975   38     1936    0.05278
1975   39     1936    0.04706
1975   39     1935    0.04439
1975   40     1935    0.03952
1975   40     1934    0.03619
1975   41     1934    0.02874
1975   41     1933    0.02587
1975   42     1933    0.02105
1975   42     1932    0.01875
1975   43     1932    0.01448
1975   43     1931    0.01259
1975   44     1931    0.00938
1975   44     1930    0.00777
1975   45     1930    0.00500
1975   45     1929    0.00399
1975   46     1929    0.00251
1975   46     1928    0.00193
1975   47     1928    0.00107
1975   47     1927    0.00086
1975   48     1927    0.00061
1975   48     1926    0.00054
1975   49     1926    0.00046
1975   49     1925    0.00039
1975   50     1925    0.00026
1975   50     1924    0.00022
1975   51     1924    0.00015
1975   51     1923    0.00012
1975   52     1923    0.00008
1975   52     1922    0.00007
1975   53     1922    0.00006
1975   53     1921    0.00006
1975   54     1921    0.00010
1975   54     1920    0.00008
1975   55       .    0.00003
1976   12       .    0.00007
1976   13     1963    0.00015
1976   13     1962    0.00018
1976   14     1962    0.00051
1976   14     1961    0.00083
1976   15     1961    0.00242
1976   15     1960    0.00386
1976   16     1960    0.00806
1976   16     1959    0.01107
1976   17     1959    0.01845
1976   17     1958    0.02311
1976   18     1958    0.03432
1976   18     1957    0.04061
1976   19     1957    0.05354
1976   19     1956    0.06123
1976   20     1956    0.08073
1976   20     1955    0.09050
1976   21     1955    0.10800
1976   21     1954    0.11776
1976   22     1954    0.13934
1976   22     1953    0.15007
1976   23     1953    0.17152
1976   23     1952    0.18019
1976   24     1952    0.19189
1976   24     1951    0.19569
1976   25     1951    0.19805
1976   25     1950    0.19793
1976   26     1950    0.19434
1976   26     1949    0.19281
1976   27     1949    0.19102
1976   27     1948    0.18755
1976   28     1948    0.17551
1976   28     1947    0.17171
1976   29     1947    0.16760
1976   29     1946    0.16440
1976   30     1946    0.15816
1976   30     1945    0.15113
1976   31     1945    0.13002
1976   31     1944    0.12372
1976   32     1944    0.11643
1976   32     1943    0.11218
1976   33     1943    0.10370
1976   33     1942    0.09918
1976   34     1942    0.08913
1976   34     1941    0.08568
1976   35     1941    0.08104
1976   35     1940    0.07852
1976   36     1940    0.07360
1976   36     1939    0.06998
1976   37     1939    0.06073
1976   37     1938    0.05766
1976   38     1938    0.05365
1976   38     1937    0.05113
1976   39     1937    0.04554
1976   39     1936    0.04307
1976   40     1936    0.03868
1976   40     1935    0.03551
1976   41     1935    0.02810
1976   41     1934    0.02546
1976   42     1934    0.02140
1976   42     1933    0.01893
1976   43     1933    0.01395
1976   43     1932    0.01203
1976   44     1932    0.00890
1976   44     1931    0.00742
1976   45     1931    0.00494
1976   45     1930    0.00401
1976   46     1930    0.00261
1976   46     1929    0.00207
1976   47     1929    0.00126
1976   47     1928    0.00099
1976   48     1928    0.00062
1976   48     1927    0.00050
1976   49     1927    0.00033
1976   49     1926    0.00029
1976   50     1926    0.00025
1976   50     1925    0.00023
1976   51     1925    0.00018
1976   51     1924    0.00015
1976   52     1924    0.00008
1976   52     1923    0.00007
1976   53     1923    0.00008
1976   53     1922    0.00007
1976   54     1922    0.00006
1976   54     1921    0.00005
1976   55       .    0.00004
1977   12       .    0.00004
1977   13     1964    0.00013
1977   13     1963    0.00017
1977   14     1963    0.00061
1977   14     1962    0.00104
1977   15     1962    0.00257
1977   15     1961    0.00387
1977   16     1961    0.00812
1977   16     1960    0.01114
1977   17     1960    0.01870
1977   17     1959    0.02344
1977   18     1959    0.03470
1977   18     1958    0.04116
1977   19     1958    0.05503
1977   19     1957    0.06296
1977   20     1957    0.08157
1977   20     1956    0.09099
1977   21     1956    0.10874
1977   21     1955    0.11806
1977   22     1955    0.13697
1977   22     1954    0.14645
1977   23     1954    0.16566
1977   23     1953    0.17344
1977   24     1953    0.18422
1977   24     1952    0.18774
1977   25     1952    0.19034
1977   25     1951    0.18969
1977   26     1951    0.18398
1977   26     1950    0.18127
1977   27     1950    0.17569
1977   27     1949    0.17298
1977   28     1949    0.16797
1977   28     1948    0.16507
1977   29     1948    0.15869
1977   29     1947    0.15528
1977   30     1947    0.14903
1977   30     1946    0.14289
1977   31     1946    0.12556
1977   31     1945    0.11944
1977   32     1945    0.11004
1977   32     1944    0.10585
1977   33     1944    0.09868
1977   33     1943    0.09494
1977   34     1943    0.08752
1977   34     1942    0.08347
1977   35     1942    0.07440
1977   35     1941    0.07130
1977   36     1941    0.06710
1977   36     1940    0.06477
1977   37     1940    0.05998
1977   37     1939    0.05700
1977   38     1939    0.04995
1977   38     1938    0.04735
1977   39     1938    0.04352
1977   39     1937    0.04096
1977   40     1937    0.03536
1977   40     1936    0.03238
1977   41     1936    0.02611
1977   41     1935    0.02371
1977   42     1935    0.01975
1977   42     1934    0.01755
1977   43     1934    0.01331
1977   43     1933    0.01141
1977   44     1933    0.00806
1977   44     1932    0.00682
1977   45     1932    0.00489
1977   45     1931    0.00402
1977   46     1931    0.00264
1977   46     1930    0.00204
1977   47     1930    0.00112
1977   47     1929    0.00088
1977   48     1929    0.00057
1977   48     1928    0.00045
1977   49     1928    0.00027
1977   49     1927    0.00023
1977   50     1927    0.00018
1977   50     1926    0.00015
1977   51     1926    0.00009
1977   51     1925    0.00008
1977   52     1925    0.00009
1977   52     1924    0.00008
1977   53     1924    0.00005
1977   53     1923    0.00004
1977   54     1923    0.00004
1977   54     1922    0.00004
1977   55       .    0.00004
1978   12       .    0.00005
1978   13     1965    0.00018
1978   13     1964    0.00025
1978   14     1964    0.00062
1978   14     1963    0.00097
1978   15     1963    0.00279
1978   15     1962    0.00437
1978   16     1962    0.00880
1978   16     1961    0.01191
1978   17     1961    0.01933
1978   17     1960    0.02397
1978   18     1960    0.03539
1978   18     1959    0.04181
1978   19     1959    0.05537
1978   19     1958    0.06289
1978   20     1958    0.07925
1978   20     1957    0.08776
1978   21     1957    0.10483
1978   21     1956    0.11406
1978   22     1956    0.13470
1978   22     1955    0.14377
1978   23     1955    0.15770
1978   23     1954    0.16409
1978   24     1954    0.17498
1978   24     1953    0.17867
1978   25     1953    0.18212
1978   25     1952    0.18252
1978   26     1952    0.18075
1978   26     1951    0.17814
1978   27     1951    0.16929
1978   27     1950    0.16549
1978   28     1950    0.15824
1978   28     1949    0.15554
1978   29     1949    0.15238
1978   29     1948    0.14948
1978   30     1948    0.14289
1978   30     1947    0.13640
1978   31     1947    0.11739
1978   31     1946    0.11173
1978   32     1946    0.10554
1978   32     1945    0.10152
1978   33     1945    0.09262
1978   33     1944    0.08900
1978   34     1944    0.08282
1978   34     1943    0.07966
1978   35     1943    0.07341
1978   35     1942    0.07014
1978   36     1942    0.06320
1978   36     1941    0.06019
1978   37     1941    0.05461
1978   37     1940    0.05227
1978   38     1940    0.04828
1978   38     1939    0.04555
1978   39     1939    0.03888
1978   39     1938    0.03676
1978   40     1938    0.03449
1978   40     1937    0.03157
1978   41     1937    0.02406
1978   41     1936    0.02162
1978   42     1936    0.01793
1978   42     1935    0.01589
1978   43     1935    0.01197
1978   43     1934    0.01029
1978   44     1934    0.00748
1978   44     1933    0.00623
